Algorithm,KeySize,KeyGenerationTime(us),EncryptionTime(us),DecryptionTime(us),CiphertextSize(bytes),AttackResult
PQC,8192,4483,14056,7650,5468,QUANTUM_SAFE
RSA,2048,75034,42,982,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2125,4612,8970,5469,QUANTUM_SAFE
RSA,2048,68038,44,958,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7396,8154,5285,5474,QUANTUM_SAFE
RSA,2048,45455,44,957,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5797,13317,9154,5474,QUANTUM_SAFE
RSA,2048,79152,41,964,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7222,4575,9486,5471,QUANTUM_SAFE
RSA,2048,21721,44,1053,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4409,8173,6814,5471,QUANTUM_SAFE
RSA,2048,37397,44,973,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4264,17389,5359,5469,QUANTUM_SAFE
RSA,2048,61287,44,959,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4258,11785,9292,5474,QUANTUM_SAFE
RSA,2048,23459,38,967,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1990,5798,9389,5471,QUANTUM_SAFE
RSA,2048,80947,44,958,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4806,9914,4113,5470,QUANTUM_SAFE
RSA,2048,151537,44,957,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2412,15863,9227,5468,QUANTUM_SAFE
RSA,2048,81369,44,952,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1784,14184,7516,5471,QUANTUM_SAFE
RSA,2048,21411,44,966,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4988,7270,4496,5474,QUANTUM_SAFE
RSA,2048,37925,43,1036,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5888,11583,6565,5473,QUANTUM_SAFE
RSA,2048,76945,44,949,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4839,16310,7324,5470,QUANTUM_SAFE
RSA,2048,235409,44,1017,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4491,5680,5086,5475,QUANTUM_SAFE
RSA,2048,68501,41,968,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1146,17340,7941,5469,QUANTUM_SAFE
RSA,2048,51390,44,990,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3928,10259,6048,5469,QUANTUM_SAFE
RSA,2048,105593,47,960,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5634,9464,7384,5469,QUANTUM_SAFE
RSA,2048,118505,46,987,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4328,13792,8979,5471,QUANTUM_SAFE
RSA,2048,98381,45,960,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2316,8337,6010,5468,QUANTUM_SAFE
RSA,2048,60521,65,2708,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3763,6585,6493,5470,QUANTUM_SAFE
RSA,2048,48207,40,958,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6482,9715,6415,5473,QUANTUM_SAFE
RSA,2048,113744,44,987,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3378,17620,4447,5472,QUANTUM_SAFE
RSA,2048,65574,46,994,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6025,16482,9406,5468,QUANTUM_SAFE
RSA,2048,70739,44,954,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2970,15070,8442,5474,QUANTUM_SAFE
RSA,2048,155153,40,962,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4728,12509,7424,5469,QUANTUM_SAFE
RSA,2048,77559,39,946,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2941,9877,7580,5472,QUANTUM_SAFE
RSA,2048,34941,43,958,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6347,17923,7338,5471,QUANTUM_SAFE
RSA,2048,43522,47,994,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4043,5143,5018,5473,QUANTUM_SAFE
RSA,2048,41746,47,974,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1784,13934,9408,5475,QUANTUM_SAFE
RSA,2048,89167,43,954,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4363,4541,9945,5475,QUANTUM_SAFE
RSA,2048,46249,44,988,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3371,10892,8585,5472,QUANTUM_SAFE
RSA,2048,125817,44,953,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3274,13489,4600,5473,QUANTUM_SAFE
RSA,2048,78539,48,953,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6956,15482,5979,5475,QUANTUM_SAFE
RSA,2048,73276,44,1804,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2804,17921,9417,5475,QUANTUM_SAFE
RSA,2048,44461,52,961,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4894,7374,6144,5473,QUANTUM_SAFE
RSA,2048,136665,46,971,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2574,4257,5369,5470,QUANTUM_SAFE
RSA,2048,36755,44,1033,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2049,10018,4750,5472,QUANTUM_SAFE
RSA,2048,72169,44,958,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3761,15598,6554,5469,QUANTUM_SAFE
RSA,2048,83686,44,951,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3895,12841,5241,5474,QUANTUM_SAFE
RSA,2048,193099,44,965,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1454,8189,5620,5475,QUANTUM_SAFE
RSA,2048,99249,45,956,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2437,8231,7862,5473,QUANTUM_SAFE
RSA,2048,130756,46,993,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2961,14075,9606,5470,QUANTUM_SAFE
RSA,2048,34160,56,1088,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2428,9302,8824,5473,QUANTUM_SAFE
RSA,2048,117484,64,963,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2199,15091,5254,5471,QUANTUM_SAFE
RSA,2048,97031,46,953,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4315,7738,4738,5475,QUANTUM_SAFE
RSA,2048,40627,44,962,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7720,17265,5177,5475,QUANTUM_SAFE
RSA,2048,151315,44,958,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1236,15702,4411,5468,QUANTUM_SAFE
RSA,2048,161218,45,1030,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1174,5535,4417,5475,QUANTUM_SAFE
RSA,2048,43589,44,955,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2661,9380,7355,5474,QUANTUM_SAFE
RSA,2048,116690,44,962,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5199,16256,7633,5470,QUANTUM_SAFE
RSA,2048,70610,44,954,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3502,12809,6510,5475,QUANTUM_SAFE
RSA,2048,65975,44,965,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7384,8772,5118,5470,QUANTUM_SAFE
RSA,2048,60606,44,954,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3885,9628,5521,5473,QUANTUM_SAFE
RSA,2048,76330,45,993,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6170,11834,8986,5470,QUANTUM_SAFE
RSA,2048,32302,45,956,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4231,7099,4209,5475,QUANTUM_SAFE
RSA,2048,40067,44,963,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1235,16997,6497,5471,QUANTUM_SAFE
RSA,2048,247070,46,970,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6985,17072,5703,5474,QUANTUM_SAFE
RSA,2048,104663,43,959,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3885,14442,9943,5474,QUANTUM_SAFE
RSA,2048,102484,43,957,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6649,14695,9453,5471,QUANTUM_SAFE
RSA,2048,79128,68,1011,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6975,17465,7486,5475,QUANTUM_SAFE
RSA,2048,124083,44,955,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2835,7429,6306,5468,QUANTUM_SAFE
RSA,2048,55624,46,963,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2219,6990,7935,5468,QUANTUM_SAFE
RSA,2048,91670,44,1004,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6278,12284,7548,5470,QUANTUM_SAFE
RSA,2048,131919,43,965,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6504,8517,5081,5473,QUANTUM_SAFE
RSA,2048,133902,38,950,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1687,12706,5811,5469,QUANTUM_SAFE
RSA,2048,101016,44,971,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5867,12181,9521,5470,QUANTUM_SAFE
RSA,2048,20226,43,963,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7481,10132,5080,5472,QUANTUM_SAFE
RSA,2048,34268,45,961,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5036,9660,4480,5473,QUANTUM_SAFE
RSA,2048,54252,44,969,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7270,15012,6173,5468,QUANTUM_SAFE
RSA,2048,77731,45,952,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4826,15325,9864,5469,QUANTUM_SAFE
RSA,2048,95994,44,961,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1677,11261,6967,5475,QUANTUM_SAFE
RSA,2048,112844,44,1187,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2025,14038,5098,5470,QUANTUM_SAFE
RSA,2048,40754,44,953,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5629,15189,7161,5470,QUANTUM_SAFE
RSA,2048,63100,44,1155,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3928,9609,7564,5475,QUANTUM_SAFE
RSA,2048,85966,44,948,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4019,8916,7292,5471,QUANTUM_SAFE
RSA,2048,94321,52,954,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5557,14765,7984,5468,QUANTUM_SAFE
RSA,2048,82905,52,982,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6051,4882,7661,5472,QUANTUM_SAFE
RSA,2048,45059,43,955,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2327,10862,4780,5468,QUANTUM_SAFE
RSA,2048,211465,41,965,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2347,14663,5769,5468,QUANTUM_SAFE
RSA,2048,122501,44,955,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6845,4524,4529,5473,QUANTUM_SAFE
RSA,2048,81419,44,963,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6884,6318,7919,5470,QUANTUM_SAFE
RSA,2048,140448,43,962,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2051,13016,8635,5468,QUANTUM_SAFE
RSA,2048,132261,44,958,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2498,5549,9540,5473,QUANTUM_SAFE
RSA,2048,75450,44,952,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7049,9639,4586,5470,QUANTUM_SAFE
RSA,2048,180560,44,956,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1800,13311,9714,5474,QUANTUM_SAFE
RSA,2048,194644,44,945,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4352,5309,6140,5470,QUANTUM_SAFE
RSA,2048,56278,44,958,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7608,10134,6178,5475,QUANTUM_SAFE
RSA,2048,170011,44,972,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5147,9930,7966,5473,QUANTUM_SAFE
RSA,2048,39894,44,959,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2537,10650,6022,5474,QUANTUM_SAFE
RSA,2048,165747,49,1053,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6453,17457,9090,5470,QUANTUM_SAFE
RSA,2048,50783,44,964,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6884,11635,6980,5469,QUANTUM_SAFE
RSA,2048,62001,46,959,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3093,6351,6765,5472,QUANTUM_SAFE
RSA,2048,190579,44,948,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5800,17606,4076,5475,QUANTUM_SAFE
RSA,2048,91212,44,964,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1971,15725,4068,5468,QUANTUM_SAFE
RSA,2048,45562,46,984,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5595,13415,4847,5474,QUANTUM_SAFE
RSA,2048,105717,44,952,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7825,15188,6898,5471,QUANTUM_SAFE
RSA,2048,122052,44,957,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6157,8190,5787,5472,QUANTUM_SAFE
RSA,2048,110477,37,949,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6943,12406,8031,5468,QUANTUM_SAFE
RSA,2048,47795,45,961,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6996,14885,7990,5473,QUANTUM_SAFE
RSA,2048,32490,44,1002,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2335,8956,9964,5475,QUANTUM_SAFE
RSA,2048,183684,44,983,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5556,6762,8125,5470,QUANTUM_SAFE
RSA,2048,69605,44,949,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5734,6156,4522,5472,QUANTUM_SAFE
RSA,2048,87122,46,987,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2218,5205,8474,5473,QUANTUM_SAFE
RSA,2048,207222,41,967,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3041,14291,6988,5475,QUANTUM_SAFE
RSA,2048,44364,44,964,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4716,14003,9131,5474,QUANTUM_SAFE
RSA,2048,88498,45,1168,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6453,16600,6509,5473,QUANTUM_SAFE
RSA,2048,60210,46,1018,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5924,11234,5849,5468,QUANTUM_SAFE
RSA,2048,89304,44,966,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7093,5386,5857,5474,QUANTUM_SAFE
RSA,2048,139920,44,955,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7576,8345,5789,5469,QUANTUM_SAFE
RSA,2048,67045,44,961,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3731,8005,4418,5473,QUANTUM_SAFE
RSA,2048,38915,44,958,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5889,15608,5453,5474,QUANTUM_SAFE
RSA,2048,35048,47,989,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2833,17850,8378,5472,QUANTUM_SAFE
RSA,2048,103033,46,986,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4006,15933,6311,5475,QUANTUM_SAFE
RSA,2048,32149,44,963,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3142,9349,6921,5471,QUANTUM_SAFE
RSA,2048,85021,44,966,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2009,12614,4351,5473,QUANTUM_SAFE
RSA,2048,23614,46,968,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1883,5600,9174,5472,QUANTUM_SAFE
RSA,2048,78738,44,955,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6587,10922,8600,5469,QUANTUM_SAFE
RSA,2048,93094,42,952,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1992,16286,5615,5473,QUANTUM_SAFE
RSA,2048,102219,46,1031,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7900,10725,8171,5468,QUANTUM_SAFE
RSA,2048,54259,45,965,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3371,11114,4753,5475,QUANTUM_SAFE
RSA,2048,72679,44,964,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1706,11606,4027,5472,QUANTUM_SAFE
RSA,2048,38625,44,956,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4868,9721,9419,5475,QUANTUM_SAFE
RSA,2048,38167,44,966,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4040,8562,4051,5468,QUANTUM_SAFE
RSA,2048,49330,44,956,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1449,6695,4087,5472,QUANTUM_SAFE
RSA,2048,73123,44,947,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3361,8395,6564,5473,QUANTUM_SAFE
RSA,2048,79394,44,971,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3620,5889,7211,5471,QUANTUM_SAFE
RSA,2048,33201,44,959,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6007,6628,7054,5471,QUANTUM_SAFE
RSA,2048,323741,46,970,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2516,7354,8006,5468,QUANTUM_SAFE
RSA,2048,122871,44,964,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3156,5349,8193,5472,QUANTUM_SAFE
RSA,2048,40655,43,966,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7510,6101,5838,5470,QUANTUM_SAFE
RSA,2048,87497,41,947,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3740,14396,9953,5468,QUANTUM_SAFE
RSA,2048,21655,47,957,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4672,9261,8042,5473,QUANTUM_SAFE
RSA,2048,131808,45,1042,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1014,13884,4093,5473,QUANTUM_SAFE
RSA,2048,43715,46,986,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4539,9682,7622,5474,QUANTUM_SAFE
RSA,2048,184176,44,1038,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3288,16571,5718,5468,QUANTUM_SAFE
RSA,2048,109266,44,972,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7205,8013,9221,5468,QUANTUM_SAFE
RSA,2048,183297,43,958,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3989,8681,9963,5472,QUANTUM_SAFE
RSA,2048,136848,46,986,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7665,15377,9760,5470,QUANTUM_SAFE
RSA,2048,103585,54,960,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3635,8749,9649,5468,QUANTUM_SAFE
RSA,2048,82001,44,963,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1968,6951,9697,5470,QUANTUM_SAFE
RSA,2048,69306,46,995,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1228,13145,7361,5469,QUANTUM_SAFE
RSA,2048,123857,44,956,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5161,13112,9793,5470,QUANTUM_SAFE
RSA,2048,34416,43,956,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7090,15998,5358,5474,QUANTUM_SAFE
RSA,2048,117574,45,953,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7931,4462,8678,5469,QUANTUM_SAFE
RSA,2048,92158,44,966,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1036,8233,4102,5469,QUANTUM_SAFE
RSA,2048,76779,46,962,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7556,7162,9373,5475,QUANTUM_SAFE
RSA,2048,52682,44,950,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7625,5247,9050,5475,QUANTUM_SAFE
RSA,2048,101377,44,962,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2662,8349,5495,5472,QUANTUM_SAFE
RSA,2048,140144,44,962,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7721,5388,9720,5475,QUANTUM_SAFE
RSA,2048,115937,50,961,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1378,12111,5925,5474,QUANTUM_SAFE
RSA,2048,53249,37,1003,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5065,11518,9231,5471,QUANTUM_SAFE
RSA,2048,46695,55,1172,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3661,10486,8129,5470,QUANTUM_SAFE
RSA,2048,150557,40,956,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1643,17239,9373,5472,QUANTUM_SAFE
RSA,2048,47890,42,956,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6669,10360,4552,5475,QUANTUM_SAFE
RSA,2048,33528,44,951,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6868,11645,6677,5471,QUANTUM_SAFE
RSA,2048,45510,40,956,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3797,12752,8532,5475,QUANTUM_SAFE
RSA,2048,60404,44,962,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7644,17005,6430,5470,QUANTUM_SAFE
RSA,2048,33465,44,961,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2222,10802,5628,5470,QUANTUM_SAFE
RSA,2048,130026,38,953,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5907,12590,7300,5470,QUANTUM_SAFE
RSA,2048,73926,45,951,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4714,7251,8659,5472,QUANTUM_SAFE
RSA,2048,49621,44,950,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3270,14112,4543,5470,QUANTUM_SAFE
RSA,2048,116624,44,965,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4015,15881,7488,5470,QUANTUM_SAFE
RSA,2048,87252,47,988,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2663,6717,6874,5474,QUANTUM_SAFE
RSA,2048,275497,44,1453,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7126,10755,7626,5470,QUANTUM_SAFE
RSA,2048,73295,44,952,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5217,11828,6567,5470,QUANTUM_SAFE
RSA,2048,241027,42,968,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6189,7398,6848,5474,QUANTUM_SAFE
RSA,2048,86974,44,959,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1991,4141,5105,5472,QUANTUM_SAFE
RSA,2048,81704,37,1036,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2750,16294,4662,5472,QUANTUM_SAFE
RSA,2048,71019,45,966,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4987,15322,6324,5470,QUANTUM_SAFE
RSA,2048,40621,42,963,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6070,16228,5023,5475,QUANTUM_SAFE
RSA,2048,46230,44,967,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7183,12588,4808,5475,QUANTUM_SAFE
RSA,2048,231810,42,956,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5851,5528,9259,5475,QUANTUM_SAFE
RSA,2048,137147,44,955,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5764,6698,4682,5475,QUANTUM_SAFE
RSA,2048,95043,44,958,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5409,17006,9318,5470,QUANTUM_SAFE
RSA,2048,99308,45,959,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7839,13225,7586,5475,QUANTUM_SAFE
RSA,2048,55628,44,969,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5342,14988,8675,5471,QUANTUM_SAFE
RSA,2048,58114,48,963,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2604,5616,7899,5470,QUANTUM_SAFE
RSA,2048,48626,44,1363,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7418,12767,8673,5471,QUANTUM_SAFE
RSA,2048,30468,46,963,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3014,13589,6007,5472,QUANTUM_SAFE
RSA,2048,113908,44,950,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7066,8830,8359,5473,QUANTUM_SAFE
RSA,2048,191523,43,957,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6024,15735,6578,5470,QUANTUM_SAFE
RSA,2048,194007,42,951,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4350,17428,8113,5469,QUANTUM_SAFE
RSA,2048,88685,46,955,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6735,15579,5400,5468,QUANTUM_SAFE
RSA,2048,97797,44,967,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4389,14818,9621,5470,QUANTUM_SAFE
RSA,2048,113498,44,955,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4086,17022,6811,5471,QUANTUM_SAFE
RSA,2048,65619,46,983,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2301,16560,4628,5473,QUANTUM_SAFE
RSA,2048,68372,45,962,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7478,10689,6082,5473,QUANTUM_SAFE
RSA,2048,51175,44,947,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2454,5109,9124,5471,QUANTUM_SAFE
RSA,2048,193353,46,981,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6737,12041,8411,5472,QUANTUM_SAFE
RSA,2048,73891,44,955,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2946,5457,5736,5469,QUANTUM_SAFE
RSA,2048,72418,45,963,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2921,9839,6360,5470,QUANTUM_SAFE
RSA,2048,71615,41,958,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3383,7633,8597,5473,QUANTUM_SAFE
RSA,2048,110284,44,959,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4051,13089,6283,5475,QUANTUM_SAFE
RSA,2048,61497,37,949,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1355,14066,7923,5474,QUANTUM_SAFE
