Algorithm,KeySize,KeyGenerationTime(us),EncryptionTime(us),DecryptionTime(us),CiphertextSize(bytes),AttackResult
PQC,8192,6903,15663,7940,5469,QUANTUM_SAFE
RSA,2048,348278,42,970,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3631,8497,8698,5472,QUANTUM_SAFE
RSA,2048,99616,44,1152,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2616,17740,8229,5472,QUANTUM_SAFE
RSA,2048,116543,44,966,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3433,6253,6580,5470,QUANTUM_SAFE
RSA,2048,179406,46,966,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6554,9547,8800,5474,QUANTUM_SAFE
RSA,2048,125481,44,972,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5194,14484,8506,5469,QUANTUM_SAFE
RSA,2048,98925,44,963,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5579,14287,8741,5470,QUANTUM_SAFE
RSA,2048,48638,44,958,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7572,7633,4455,5471,QUANTUM_SAFE
RSA,2048,64401,39,964,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7584,10586,4599,5473,QUANTUM_SAFE
RSA,2048,151589,44,975,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4274,8406,7483,5475,QUANTUM_SAFE
RSA,2048,45505,44,970,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1483,8593,8600,5471,QUANTUM_SAFE
RSA,2048,59840,44,962,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3174,12479,6211,5470,QUANTUM_SAFE
RSA,2048,153881,49,1071,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4231,9067,5288,5475,QUANTUM_SAFE
RSA,2048,51894,43,998,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5861,14351,9715,5475,QUANTUM_SAFE
RSA,2048,160528,44,960,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4490,12880,8095,5472,QUANTUM_SAFE
RSA,2048,96800,44,992,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2142,6527,8160,5470,QUANTUM_SAFE
RSA,2048,29851,44,968,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6696,7308,7329,5473,QUANTUM_SAFE
RSA,2048,32730,48,1026,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6775,14991,8061,5469,QUANTUM_SAFE
RSA,2048,67823,44,968,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4089,15987,4198,5472,QUANTUM_SAFE
RSA,2048,36526,44,990,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5922,5490,8720,5472,QUANTUM_SAFE
RSA,2048,65317,46,971,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1336,14466,7567,5473,QUANTUM_SAFE
RSA,2048,96496,45,975,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7812,16225,8418,5470,QUANTUM_SAFE
RSA,2048,139414,45,972,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7214,6158,5189,5472,QUANTUM_SAFE
RSA,2048,58271,44,976,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3161,15973,4556,5473,QUANTUM_SAFE
RSA,2048,130005,43,971,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1376,17632,9591,5469,QUANTUM_SAFE
RSA,2048,47466,44,1403,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5033,12610,9586,5475,QUANTUM_SAFE
RSA,2048,119977,44,965,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1175,15886,7194,5473,QUANTUM_SAFE
RSA,2048,79868,61,1254,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3271,11097,9804,5471,QUANTUM_SAFE
RSA,2048,67432,44,974,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7719,9189,9236,5469,QUANTUM_SAFE
RSA,2048,86449,44,972,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1316,11732,8659,5471,QUANTUM_SAFE
RSA,2048,51162,45,965,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3657,10448,6606,5474,QUANTUM_SAFE
RSA,2048,77822,44,970,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5432,11137,5186,5474,QUANTUM_SAFE
RSA,2048,63789,45,974,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2076,7835,8618,5469,QUANTUM_SAFE
RSA,2048,89284,43,970,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6608,11915,8534,5475,QUANTUM_SAFE
RSA,2048,22895,51,971,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6923,17628,8644,5469,QUANTUM_SAFE
RSA,2048,67827,47,977,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4357,15426,4804,5474,QUANTUM_SAFE
RSA,2048,87442,58,1012,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3984,13402,6085,5472,QUANTUM_SAFE
RSA,2048,57173,45,969,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5038,14633,7768,5468,QUANTUM_SAFE
RSA,2048,89458,44,969,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3324,14387,9755,5471,QUANTUM_SAFE
RSA,2048,96578,83,974,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1598,10245,9267,5473,QUANTUM_SAFE
RSA,2048,111737,44,977,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3613,17467,4183,5468,QUANTUM_SAFE
RSA,2048,25126,46,974,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3367,4353,4128,5475,QUANTUM_SAFE
RSA,2048,95511,44,960,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5458,14938,4817,5472,QUANTUM_SAFE
RSA,2048,25102,38,975,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5456,14267,4185,5469,QUANTUM_SAFE
RSA,2048,85770,37,1071,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5254,4750,9073,5474,QUANTUM_SAFE
RSA,2048,135720,43,1045,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3616,10593,5630,5471,QUANTUM_SAFE
RSA,2048,47847,56,962,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6371,6766,8792,5471,QUANTUM_SAFE
RSA,2048,89285,45,968,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5544,14448,9870,5472,QUANTUM_SAFE
RSA,2048,54800,44,976,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3258,6909,5630,5474,QUANTUM_SAFE
RSA,2048,129127,46,984,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6809,17289,6198,5473,QUANTUM_SAFE
RSA,2048,23009,44,969,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2587,5085,5403,5470,QUANTUM_SAFE
RSA,2048,39223,44,972,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7673,8349,8959,5474,QUANTUM_SAFE
RSA,2048,75582,39,978,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1774,16397,8506,5469,QUANTUM_SAFE
RSA,2048,127228,45,956,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2055,13995,9591,5474,QUANTUM_SAFE
RSA,2048,79007,44,965,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5292,6178,5069,5470,QUANTUM_SAFE
RSA,2048,52829,44,966,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2433,11914,9134,5468,QUANTUM_SAFE
RSA,2048,26972,44,975,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6236,11541,8852,5472,QUANTUM_SAFE
RSA,2048,98122,37,977,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5905,11390,6291,5472,QUANTUM_SAFE
RSA,2048,73085,44,969,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7837,4632,4341,5474,QUANTUM_SAFE
RSA,2048,54777,44,1022,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3253,17757,4825,5470,QUANTUM_SAFE
RSA,2048,69407,44,980,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2229,7545,5385,5475,QUANTUM_SAFE
RSA,2048,68665,44,964,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1124,6649,4187,5473,QUANTUM_SAFE
RSA,2048,102943,46,959,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2554,5663,9436,5473,QUANTUM_SAFE
RSA,2048,52582,37,1098,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1944,9217,6181,5468,QUANTUM_SAFE
RSA,2048,44769,44,995,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6561,6539,7008,5468,QUANTUM_SAFE
RSA,2048,99013,45,975,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1352,15126,8842,5475,QUANTUM_SAFE
RSA,2048,97492,64,1086,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3230,7515,9397,5472,QUANTUM_SAFE
RSA,2048,86090,51,963,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6315,5583,5314,5473,QUANTUM_SAFE
RSA,2048,113074,46,970,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2041,13418,9112,5469,QUANTUM_SAFE
RSA,2048,53554,44,971,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1378,14692,4323,5468,QUANTUM_SAFE
RSA,2048,120443,44,991,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4465,14993,5519,5474,QUANTUM_SAFE
RSA,2048,75279,47,1020,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4620,9802,5148,5470,QUANTUM_SAFE
RSA,2048,145525,44,977,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7031,10447,7151,5474,QUANTUM_SAFE
RSA,2048,203260,43,970,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2345,17358,8913,5468,QUANTUM_SAFE
RSA,2048,56893,44,966,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3625,11314,9458,5474,QUANTUM_SAFE
RSA,2048,97476,44,4685,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6693,7446,8796,5474,QUANTUM_SAFE
RSA,2048,40504,44,963,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5556,6833,9032,5473,QUANTUM_SAFE
RSA,2048,67985,45,996,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7029,8735,5385,5471,QUANTUM_SAFE
RSA,2048,84725,44,976,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7028,10130,5848,5473,QUANTUM_SAFE
RSA,2048,36327,44,981,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1398,16092,5874,5468,QUANTUM_SAFE
RSA,2048,35638,44,957,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6817,4844,8212,5473,QUANTUM_SAFE
RSA,2048,60171,40,963,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4189,10175,5329,5473,QUANTUM_SAFE
RSA,2048,156556,43,963,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5913,11086,7338,5473,QUANTUM_SAFE
RSA,2048,259057,37,968,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4369,13193,6421,5470,QUANTUM_SAFE
RSA,2048,166236,43,984,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4407,5925,8067,5475,QUANTUM_SAFE
RSA,2048,77526,43,1006,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1464,7376,6505,5474,QUANTUM_SAFE
RSA,2048,85309,46,1028,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6944,4727,8498,5472,QUANTUM_SAFE
RSA,2048,312862,40,986,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2088,10350,4655,5474,QUANTUM_SAFE
RSA,2048,73811,44,957,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1899,8428,7166,5469,QUANTUM_SAFE
RSA,2048,71908,44,964,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6513,16185,6926,5471,QUANTUM_SAFE
RSA,2048,96622,46,963,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7293,6300,7280,5474,QUANTUM_SAFE
RSA,2048,47966,45,968,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5504,6150,5599,5475,QUANTUM_SAFE
RSA,2048,44641,40,968,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4866,10842,4900,5472,QUANTUM_SAFE
RSA,2048,30057,46,1021,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4007,5690,6593,5471,QUANTUM_SAFE
RSA,2048,66666,44,977,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7069,10603,4712,5470,QUANTUM_SAFE
RSA,2048,50766,44,963,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2938,8661,4652,5468,QUANTUM_SAFE
RSA,2048,80601,44,973,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2659,7541,8019,5474,QUANTUM_SAFE
RSA,2048,81017,44,1001,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4076,9758,4744,5473,QUANTUM_SAFE
RSA,2048,57917,44,971,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3770,9267,9441,5473,QUANTUM_SAFE
RSA,2048,64186,44,968,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2961,11022,8041,5471,QUANTUM_SAFE
RSA,2048,147401,37,970,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1066,4119,8994,5473,QUANTUM_SAFE
RSA,2048,107934,36,965,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7579,14390,9105,5470,QUANTUM_SAFE
RSA,2048,30231,52,1003,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7953,16867,6554,5470,QUANTUM_SAFE
RSA,2048,64301,43,968,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3206,8404,8468,5469,QUANTUM_SAFE
RSA,2048,122972,44,959,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6302,11444,4954,5472,QUANTUM_SAFE
RSA,2048,87111,46,972,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1156,15711,7654,5470,QUANTUM_SAFE
RSA,2048,43093,43,960,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3044,10899,4501,5475,QUANTUM_SAFE
RSA,2048,42394,41,965,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2095,11292,5060,5475,QUANTUM_SAFE
RSA,2048,49759,41,963,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1697,10795,7754,5471,QUANTUM_SAFE
RSA,2048,251755,44,967,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3521,11245,4150,5472,QUANTUM_SAFE
RSA,2048,38694,44,961,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5251,5342,9587,5470,QUANTUM_SAFE
RSA,2048,84410,38,978,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7541,9927,6193,5471,QUANTUM_SAFE
RSA,2048,73258,44,989,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6066,14053,8180,5475,QUANTUM_SAFE
RSA,2048,72749,47,1007,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7276,15179,9267,5470,QUANTUM_SAFE
RSA,2048,139381,39,978,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3150,14874,7254,5472,QUANTUM_SAFE
RSA,2048,77993,44,969,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1437,15516,8001,5470,QUANTUM_SAFE
RSA,2048,68501,43,978,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6696,11979,5708,5473,QUANTUM_SAFE
RSA,2048,71849,43,986,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7316,16925,4927,5469,QUANTUM_SAFE
RSA,2048,151619,43,974,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3641,9099,5835,5468,QUANTUM_SAFE
RSA,2048,67257,45,977,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7181,12696,9666,5468,QUANTUM_SAFE
RSA,2048,48246,41,971,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2937,9336,8982,5474,QUANTUM_SAFE
RSA,2048,109453,37,986,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7465,8233,8322,5473,QUANTUM_SAFE
RSA,2048,41912,44,981,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5638,16837,4308,5473,QUANTUM_SAFE
RSA,2048,134374,45,965,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5360,14170,9038,5469,QUANTUM_SAFE
RSA,2048,23601,44,1027,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1812,10514,7377,5474,QUANTUM_SAFE
RSA,2048,51883,44,991,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2888,14492,4486,5473,QUANTUM_SAFE
RSA,2048,38997,43,972,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3816,14341,8274,5475,QUANTUM_SAFE
RSA,2048,44289,43,966,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7922,12216,4751,5470,QUANTUM_SAFE
RSA,2048,289708,42,978,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1944,9808,9044,5471,QUANTUM_SAFE
RSA,2048,82246,44,967,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3151,12341,7312,5469,QUANTUM_SAFE
RSA,2048,50451,44,965,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1550,17820,4314,5475,QUANTUM_SAFE
RSA,2048,118881,44,973,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4925,17411,6233,5472,QUANTUM_SAFE
RSA,2048,66239,44,963,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7747,9009,4343,5471,QUANTUM_SAFE
RSA,2048,153724,43,968,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2890,11559,6131,5474,QUANTUM_SAFE
RSA,2048,192520,40,970,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2834,4976,7151,5474,QUANTUM_SAFE
RSA,2048,118760,45,956,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6733,10854,8048,5474,QUANTUM_SAFE
RSA,2048,76831,44,972,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5858,11933,6504,5472,QUANTUM_SAFE
RSA,2048,89409,57,1019,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2538,5885,7310,5475,QUANTUM_SAFE
RSA,2048,43725,44,963,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2292,13070,4357,5473,QUANTUM_SAFE
RSA,2048,104525,46,1004,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2022,14512,5023,5468,QUANTUM_SAFE
RSA,2048,145311,45,1206,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2174,8307,7666,5472,QUANTUM_SAFE
RSA,2048,48246,43,962,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3426,6554,5682,5468,QUANTUM_SAFE
RSA,2048,35327,37,964,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4120,10107,5720,5475,QUANTUM_SAFE
RSA,2048,62530,40,985,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5722,11794,8952,5468,QUANTUM_SAFE
RSA,2048,58796,44,963,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4839,8678,5778,5474,QUANTUM_SAFE
RSA,2048,90200,43,1013,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4637,4955,6521,5469,QUANTUM_SAFE
RSA,2048,95687,44,970,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5537,11541,6529,5473,QUANTUM_SAFE
RSA,2048,53267,46,1010,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7120,9655,9593,5474,QUANTUM_SAFE
RSA,2048,80547,44,964,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6219,14977,5822,5468,QUANTUM_SAFE
RSA,2048,34184,39,966,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1915,17379,6474,5468,QUANTUM_SAFE
RSA,2048,185886,44,971,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3312,10372,5293,5468,QUANTUM_SAFE
RSA,2048,40937,43,964,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2779,15274,8127,5468,QUANTUM_SAFE
RSA,2048,44933,56,968,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3760,13166,5607,5472,QUANTUM_SAFE
RSA,2048,68134,45,979,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5657,14456,8214,5470,QUANTUM_SAFE
RSA,2048,80036,44,969,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3011,15556,5591,5473,QUANTUM_SAFE
RSA,2048,134353,44,980,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4418,17317,8852,5471,QUANTUM_SAFE
RSA,2048,184370,46,1104,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6718,6953,5602,5468,QUANTUM_SAFE
RSA,2048,61571,45,967,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1379,5560,9047,5474,QUANTUM_SAFE
RSA,2048,121414,40,979,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3204,5043,9677,5475,QUANTUM_SAFE
RSA,2048,82534,42,967,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3166,13472,6416,5475,QUANTUM_SAFE
RSA,2048,46236,44,967,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1009,12850,7764,5468,QUANTUM_SAFE
RSA,2048,93792,44,992,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7161,13596,8765,5468,QUANTUM_SAFE
RSA,2048,85787,64,1819,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4728,11598,7334,5474,QUANTUM_SAFE
RSA,2048,149749,44,962,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1952,12615,9997,5474,QUANTUM_SAFE
RSA,2048,135616,44,972,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3267,12789,7777,5474,QUANTUM_SAFE
RSA,2048,37165,44,967,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2069,8934,8878,5469,QUANTUM_SAFE
RSA,2048,161693,45,1013,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4312,5236,4217,5473,QUANTUM_SAFE
RSA,2048,248123,46,1027,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6041,7990,6531,5470,QUANTUM_SAFE
RSA,2048,88448,44,963,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6842,9789,5817,5470,QUANTUM_SAFE
RSA,2048,102006,44,962,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1188,14046,7189,5468,QUANTUM_SAFE
RSA,2048,208255,43,1197,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7413,4920,9750,5474,QUANTUM_SAFE
RSA,2048,146378,42,983,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1107,8107,4458,5470,QUANTUM_SAFE
RSA,2048,45910,44,960,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6738,15219,9306,5473,QUANTUM_SAFE
RSA,2048,73594,44,967,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3503,4454,4923,5475,QUANTUM_SAFE
RSA,2048,106724,38,960,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5546,10410,6222,5472,QUANTUM_SAFE
RSA,2048,59658,44,972,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5070,16002,8559,5471,QUANTUM_SAFE
RSA,2048,91456,44,965,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2997,13637,8645,5470,QUANTUM_SAFE
RSA,2048,146588,45,978,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3275,10985,6453,5470,QUANTUM_SAFE
RSA,2048,92832,44,959,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7818,4466,5910,5468,QUANTUM_SAFE
RSA,2048,59668,42,987,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6267,4231,7214,5469,QUANTUM_SAFE
RSA,2048,131972,44,968,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3510,9437,9800,5471,QUANTUM_SAFE
RSA,2048,141411,41,984,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4721,5968,5178,5474,QUANTUM_SAFE
RSA,2048,94818,43,945,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6452,12994,4037,5469,QUANTUM_SAFE
RSA,2048,112424,44,973,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6834,14755,6792,5475,QUANTUM_SAFE
RSA,2048,200279,46,1004,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7582,7145,9352,5468,QUANTUM_SAFE
RSA,2048,42465,44,998,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7868,14673,4272,5469,QUANTUM_SAFE
RSA,2048,39083,44,969,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4594,14248,7453,5474,QUANTUM_SAFE
RSA,2048,159534,40,970,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5425,8649,7277,5468,QUANTUM_SAFE
RSA,2048,53758,89,1023,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3171,11162,6406,5471,QUANTUM_SAFE
RSA,2048,124238,44,958,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3032,4786,6090,5469,QUANTUM_SAFE
RSA,2048,195458,44,966,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6901,11862,5283,5472,QUANTUM_SAFE
RSA,2048,58099,44,983,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7267,9253,5448,5468,QUANTUM_SAFE
RSA,2048,123763,44,971,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1415,14061,4793,5468,QUANTUM_SAFE
RSA,2048,134140,44,966,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6596,9658,8709,5473,QUANTUM_SAFE
RSA,2048,75418,40,1046,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1194,12070,7389,5475,QUANTUM_SAFE
RSA,2048,67675,44,964,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7765,12061,5752,5474,QUANTUM_SAFE
